epoch,loss,val_loss
1,0.23637989163398743,0.48214930295944214
2,0.13743823766708374,0.4134598672389984
3,0.11887343227863312,0.4364030659198761
4,0.08099449425935745,0.525434136390686
5,0.08272059261798859,0.552403450012207
6,0.057720914483070374,0.47098755836486816
7,0.051327355206012726,0.4336444139480591
8,0.04666990414261818,0.41569390892982483
9,0.04204397276043892,0.4443739354610443
10,0.03324756771326065,0.43346738815307617
11,0.03548137843608856,0.4351963698863983
12,0.03156477212905884,0.42672330141067505
13,0.030043112114071846,0.38532423973083496
14,0.026048293337225914,0.4053412079811096
15,0.020262742415070534,0.32765689492225647
16,0.01885714754462242,0.24105243384838104
17,0.016854148358106613,0.14936093986034393
18,0.01811978965997696,0.1935315579175949
19,0.014376547187566757,0.2550916075706482
20,0.01741863787174225,0.20776501297950745
21,0.01606532372534275,0.14321167767047882
22,0.015232112258672714,0.07834936678409576
23,0.015008868649601936,0.08615951240062714
24,0.01671631634235382,0.1029030978679657
25,0.011043854057788849,0.11610164493322372
26,0.012510033324360847,0.21757115423679352
27,0.016037391498684883,0.18284569680690765
28,0.012958299368619919,0.1385822594165802
29,0.00965171679854393,0.13200291991233826
30,0.009642071090638638,0.11238574236631393
31,0.010439545847475529,0.08508043736219406
32,0.009285157546401024,0.12598752975463867
33,0.011365925893187523,0.09883183240890503
34,0.00953514315187931,0.12600375711917877
35,0.008936954662203789,0.09364806115627289
36,0.006807425990700722,0.09797031432390213
37,0.00810206402093172,0.08624836057424545
38,0.010532784275710583,0.10798235982656479
39,0.007859385572373867,0.09813977032899857
40,0.006556647829711437,0.11934558302164078
41,0.006919970735907555,0.10347092896699905
42,0.006680493243038654,0.08555399626493454
43,0.0071932426653802395,0.10162504017353058
44,0.006430434063076973,0.13939128816127777
45,0.007374987937510014,0.11290006339550018
46,0.005371642764657736,0.10618323087692261
47,0.0059919641353189945,0.11880570650100708
48,0.00765681266784668,0.13955417275428772
49,0.006795583292841911,0.08299299329519272
50,0.006520672235637903,0.07570359855890274
51,0.008874157443642616,0.11561553180217743
52,0.00791978556662798,0.12220016121864319
53,0.007197237573564053,0.12451326102018356
54,0.006534825544804335,0.09782003611326218
55,0.007153639569878578,0.07884376496076584
56,0.006204986944794655,0.07661602646112442
57,0.006880956701934338,0.10156694054603577
58,0.005547887645661831,0.16634519398212433
59,0.006089471746236086,0.08906127512454987
60,0.006669576745480299,0.12304067611694336
61,0.006039338652044535,0.10805366933345795
62,0.005429537035524845,0.1281794160604477
63,0.008218972012400627,0.11329030245542526
64,0.005600049160420895,0.10385593771934509
65,0.00453662546351552,0.09708736091852188
66,0.005119358655065298,0.09181947261095047
67,0.00578664755448699,0.10329902172088623
68,0.0036099187564104795,0.06565602868795395
69,0.004309862852096558,0.08103544265031815
70,0.0045247371308505535,0.10485110431909561
71,0.0038961293175816536,0.10350129753351212
72,0.0042603942565619946,0.15794819593429565
73,0.004271064884960651,0.09528855979442596
74,0.003970249090343714,0.10420873761177063
75,0.0052400147542357445,0.08690135926008224
76,0.0055706687271595,0.12692275643348694
77,0.004478716291487217,0.09488344192504883
78,0.0032613277435302734,0.1088540181517601
79,0.004804679192602634,0.15356594324111938
80,0.005042749457061291,0.16683600842952728
81,0.0047772047109901905,0.0913570374250412
82,0.005164347589015961,0.1000279039144516
83,0.00834786705672741,0.14449834823608398
84,0.005796436220407486,0.16710476577281952
85,0.004975298885256052,0.13648641109466553
86,0.004451386164873838,0.08064429461956024
87,0.004996119067072868,0.08350005745887756
88,0.004962948150932789,0.06864532828330994
89,0.005806454457342625,0.04684130847454071
90,0.005067253019660711,0.0677216574549675
91,0.003677223576232791,0.11589785665273666
92,0.004651211202144623,0.11588720977306366
93,0.003531399182975292,0.11817189306020737
94,0.004037496633827686,0.07936521619558334
95,0.004796300549060106,0.11729356646537781
96,0.00369815225712955,0.10943164676427841
97,0.003911598585546017,0.10173513740301132
98,0.004919734317809343,0.07557664811611176
99,0.0030302032828330994,0.10598844289779663
100,0.0034882454201579094,0.10744213312864304
101,0.00365779479034245,0.08632620424032211
102,0.004477187525480986,0.13604533672332764
103,0.00455641420558095,0.08010217547416687
104,0.0036306572146713734,0.09432096034288406
105,0.0036341918166726828,0.06533505767583847
106,0.003917604684829712,0.09375252574682236
107,0.0034110730048269033,0.10680339485406876
108,0.0045516109094023705,0.11136047542095184
109,0.0048754275776445866,0.13616369664669037
110,0.004470698535442352,0.10457509756088257
111,0.004514198284596205,0.11309168487787247
112,0.002894084434956312,0.08785457164049149
113,0.0038912994787096977,0.08116865903139114
114,0.003287021303549409,0.061598122119903564
115,0.0035673275124281645,0.07370156049728394
116,0.003831534879282117,0.09429685026407242
117,0.0032171104103326797,0.08715666085481644
118,0.0026679770089685917,0.09353046864271164
119,0.002991090063005686,0.08605623990297318
120,0.0031770016066730022,0.06393041461706161
121,0.003927162848412991,0.07217667251825333
122,0.003535920986905694,0.07727885991334915
123,0.003078797599300742,0.07988640666007996
124,0.0027578063309192657,0.07542663812637329
125,0.002738825511187315,0.058643750846385956
126,0.004126197658479214,0.07214689254760742
127,0.0034046219661831856,0.0859314426779747
128,0.0034548300318419933,0.09851206839084625
129,0.002776110079139471,0.10407529026269913
