epoch,loss,val_loss
64,0.007378815673291683,0.00241842120885849
65,0.007353988476097584,0.0018350372556596994
66,0.006452038884162903,0.00212458916939795
67,0.006562478374689817,0.0019826071802526712
68,0.006681046914309263,0.002923124236986041
69,0.0073319897055625916,0.0030775920022279024
70,0.006478797644376755,0.0031821925658732653
71,0.006702881306409836,0.004646963905543089
72,0.00588083965703845,0.003403422888368368
73,0.005514557473361492,0.0033071511425077915
74,0.005382924806326628,0.004342485219240189
75,0.005512157920747995,0.0020693105179816484
76,0.004875717218965292,0.001970763551071286
77,0.004394971299916506,0.0015526616480201483
78,0.00596779678016901,0.0019663108978420496
79,0.005269514862447977,0.002096048789098859
80,0.005732868332415819,0.0018135099671781063
81,0.004808150697499514,0.0016088412376120687
82,0.004818485584110022,0.0014255334390327334
83,0.00646154535934329,0.003806185908615589
84,0.004805562552064657,0.002041512168943882
85,0.004771147854626179,0.0019481629133224487
86,0.004747520200908184,0.001484764856286347
87,0.004294217564165592,0.0015065133338794112
88,0.004429041873663664,0.0016126285772770643
89,0.004225167445838451,0.002097936812788248
90,0.0052994536235928535,0.003717781975865364
91,0.005119323264807463,0.0024791292380541563
92,0.003998305648565292,0.0020143783185631037
93,0.00408030953258276,0.0024053286761045456
94,0.004925975576043129,0.0018520655576139688
95,0.003887274069711566,0.0016641432885080576
96,0.005221485160291195,0.003630248364061117
97,0.004736870061606169,0.001629249076358974
98,0.004560501780360937,0.001404270762577653
99,0.004230074118822813,0.004459290765225887
100,0.004312238655984402,0.0011557394172996283
101,0.004742806777358055,0.001130035612732172
102,0.005338446702808142,0.008491765707731247
103,0.0050829206593334675,0.0028599626384675503
104,0.004125687759369612,0.00115776841994375
105,0.004168518353253603,0.0016100661596283317
106,0.005100557580590248,0.003554385853931308
107,0.005060689989477396,0.0017311410047113895
108,0.004275213927030563,0.002556207589805126
109,0.004066115245223045,0.0014186284970492125
110,0.003639800241217017,0.003904827404767275
111,0.0034730257466435432,0.0012644489761441946
112,0.00403335178270936,0.0015604927903041244
113,0.003765511093661189,0.003709008451551199
114,0.004414461553096771,0.003376602428033948
115,0.004019091371446848,0.0017794411396607757
116,0.0033644770737737417,0.004079980310052633
117,0.0039706965908408165,0.001449675764888525
118,0.004566399846225977,0.0018720971420407295
119,0.0036261058412492275,0.004013990517705679
120,0.003498758189380169,0.001726174377836287
121,0.003700433997437358,0.0012817492242902517
122,0.003162383334711194,0.004391675349324942
123,0.002806226722896099,0.0011236461577937007
124,0.0028840641025453806,0.0011431563179939985
125,0.003687742166221142,0.0014030385063961148
126,0.0033598190639168024,0.001286591636016965
127,0.003315239679068327,0.001572689157910645
128,0.0030892938375473022,0.0013574097538366914
129,0.003290334017947316,0.0012407772010192275
130,0.005110405385494232,0.0031956734601408243
131,0.005641593597829342,0.0024398155510425568
132,0.0032424055971205235,0.002468872582539916
133,0.0030776397325098515,0.0022332340013235807
134,0.0032336395233869553,0.0027630249969661236
135,0.002612246200442314,0.0043494789861142635
136,0.002899968298152089,0.001806820509955287
137,0.003370703896507621,0.001575968344695866
138,0.004334945697337389,0.014670003205537796
139,0.002745560370385647,0.0036310397554188967
140,0.002654627664014697,0.0028747906908392906
141,0.004445698112249374,0.004256602376699448
142,0.004701622296124697,0.0013197653461247683
143,0.0045165251940488815,0.003266852581873536
144,0.0034795887768268585,0.002113701542839408
145,0.002875932725146413,0.001228210749104619
146,0.0027162539772689342,0.0010600360110402107
147,0.002424647333100438,0.001006103353574872
148,0.0026156126987189054,0.0012367044109851122
149,0.003060892689973116,0.004944175481796265
150,0.002926924731582403,0.0010391231626272202
151,0.003472214099019766,0.0029286337085068226
152,0.004345807246863842,0.0016364646144211292
153,0.003360496601089835,0.0015186286764219403
154,0.0035028234124183655,0.0027750253211706877
155,0.0039498284459114075,0.0013507343828678131
156,0.0032484636176377535,0.0031005970668047667
157,0.0030064540915191174,0.003928629215806723
158,0.0027082704473286867,0.0017388546839356422
159,0.0025224669370800257,0.0013430455001071095
160,0.0031161829829216003,0.0011398728238418698
161,0.002647894434630871,0.003560905810445547
162,0.0029890001751482487,0.0016225833678618073
163,0.002484589582309127,0.0019026151858270168
164,0.0022767146583646536,0.001615323475562036
165,0.0025965736713260412,0.001809299341402948
166,0.0026758480817079544,0.0035117550287395716
167,0.0031999123748391867,0.0020609674975275993
168,0.002576272701844573,0.004555560182780027
169,0.0035397715400904417,0.00914031732827425
170,0.0031894780695438385,0.0013722849544137716
171,0.003306724363937974,0.0019716054666787386
172,0.0027725494001060724,0.0019209393067285419
173,0.002596259815618396,0.0035121755208820105
174,0.0028507474344223738,0.0035946867428719997
175,0.002761799842119217,0.0015595174627378583
176,0.0024116183631122112,0.0010718550765886903
177,0.0025346381589770317,0.0016748858615756035
178,0.0022835044655948877,0.002815568819642067
179,0.0022843084298074245,0.002417944371700287
180,0.0029503433033823967,0.003551006317138672
181,0.0026819815393537283,0.0014111867640167475
182,0.0029576027300208807,0.0013217672239989042
183,0.0025548345874994993,0.001448797876946628
184,0.0035343128256499767,0.003348331665620208
185,0.0031672832556068897,0.003021767595782876
186,0.003689190838485956,0.001487805275246501
187,0.002252340316772461,0.0017541589913889766
