epoch,loss,val_loss
1,0.13926351070404053,0.14863187074661255
2,0.0752822756767273,0.1351223737001419
3,0.051137033849954605,0.16398514807224274
4,0.035058386623859406,0.0877804383635521
5,0.026066243648529053,0.08828604966402054
6,0.02095574513077736,0.08717157691717148
7,0.016536418348550797,0.05972093716263771
8,0.013340644538402557,0.07735877484083176
9,0.012547986581921577,0.032573550939559937
10,0.011150955222547054,0.03923985734581947
11,0.008694043383002281,0.01959923841059208
12,0.006974741816520691,0.006438038311898708
13,0.00732964975759387,0.003329026512801647
14,0.0061938283033668995,0.003550815163180232
15,0.004161417484283447,0.0016494047595188022
16,0.005229892209172249,0.006310023833066225
17,0.00519235385581851,0.0035455203615128994
18,0.003865661798045039,0.0009966774377971888
19,0.0036173698026686907,0.0013575076591223478
20,0.003844859078526497,0.0011422671377658844
21,0.0031898075249046087,0.0012494721449911594
22,0.0036335603799670935,0.010317363776266575
23,0.002889625495299697,0.006478426046669483
24,0.0033934179227799177,0.0021531349048018456
25,0.0027987537905573845,0.002694997237995267
26,0.002177876653149724,0.0050427173264324665
27,0.0027935956604778767,0.0015725293196737766
28,0.0023387016262859106,0.005971666891127825
29,0.002534588798880577,0.005409178324043751
30,0.002227817429229617,0.009354214183986187
31,0.0024321842938661575,0.0015125389909371734
32,0.00244025606662035,0.007341660093516111
33,0.002622999018058181,0.005117074586451054
34,0.0023059467785060406,0.001135595259256661
35,0.0025854979176074266,0.0015151196857914329
36,0.002156088827177882,0.0014571247156709433
37,0.002282547764480114,0.002700943499803543
38,0.002539557171985507,0.0022218863014131784
39,0.001909180311486125,0.001407275558449328
40,0.001884568715468049,0.0028078861068934202
41,0.0018938451539725065,0.0035631339997053146
42,0.0016990082804113626,0.009147857315838337
43,0.0020334080327302217,0.0031435168348252773
44,0.002452799351885915,0.001009898609481752
45,0.002615485806018114,0.002880395157262683
46,0.002953910967335105,0.0022648510057479143
47,0.0017659080913290381,0.010225922800600529
48,0.0022216741926968098,0.00428193062543869
49,0.002294901991263032,0.013156499713659286
50,0.0022372310049831867,0.0016610065940767527
51,0.0017439768416807055,0.0015065236948430538
52,0.0015592981362715364,0.003161618486046791
53,0.0019629152957350016,0.010078808292746544
54,0.00275352387689054,0.0020513541530817747
55,0.00189725193195045,0.0015008692862465978
56,0.001381872920319438,0.003178715007379651
57,0.002190745435655117,0.0033493307419121265
58,0.0013797866413369775,0.0018142475746572018
